du_size,batch_size,transfer_time,throughput
50,1,25.683,2328.077
50,1,17.371,3442.059
50,1,14.593,4097.307
50,1,14.663,4077.747
50,1,14.592,4097.588
50,1,17.755,3367.615
50,1,23.531,2540.988
50,1,24.413,2449.187
50,1,21.891,2731.351
50,1,28.620,2089.168
50,1,26.388,2265.878
50,1,25.975,2301.906
50,1,18.241,3277.890
50,1,18.012,3319.565
50,1,17.699,3378.270
50,1,17.848,3350.067
50,1,17.836,3352.321
50,1,23.713,2521.486
50,1,22.056,2710.918
50,1,18.464,3238.302
50,1,18.502,3231.651
50,1,14.450,4137.855
50,1,17.545,3407.922
50,1,18.393,3250.802
50,1,18.404,3248.859
50,1,18.972,3151.592
50,1,22.143,2700.266
50,1,27.863,2145.928
50,1,27.075,2208.384
50,1,24.225,2468.194
50,1,18.128,3298.323
50,1,17.910,3338.470
50,1,26.238,2278.832
50,1,22.517,2655.416
50,1,18.014,3319.196
50,1,17.863,3347.254
50,1,18.009,3320.118
50,1,17.956,3329.918
50,1,20.025,2985.868
50,1,17.872,3345.568
50,1,17.915,3337.538
50,1,18.290,3269.109
50,1,18.264,3273.763
50,1,22.754,2627.758
50,1,26.046,2295.631
50,1,27.117,2204.964
50,1,27.725,2156.610
50,1,27.471,2176.550
50,1,28.139,2124.880
50,1,28.143,2124.578
50,1,23.810,2511.214
50,1,19.002,3146.616
50,1,27.270,2192.593
50,1,28.287,2113.763
50,1,28.189,2121.111
50,1,26.539,2252.986
50,1,18.281,3270.718
50,1,18.361,3256.468
50,1,18.362,3256.290
50,1,18.576,3218.777
50,1,21.234,2815.861
50,1,28.036,2132.687
50,1,27.968,2137.872
50,1,27.701,2158.478
50,1,27.706,2158.089
50,1,27.993,2135.963
50,1,27.901,2143.006
50,1,27.828,2148.627
50,1,27.604,2166.063
50,1,27.866,2145.697
50,1,27.723,2156.765
50,1,28.581,2092.019
50,1,27.376,2184.103
50,1,27.644,2162.929
50,1,27.749,2154.744
50,1,27.121,2204.638
50,1,28.132,2125.409
50,1,27.673,2160.662
50,1,28.208,2119.682
50,1,20.561,2908.030
50,1,16.431,3638.975
50,1,17.351,3446.026
50,1,18.081,3306.897
50,1,18.307,3266.073
50,1,18.237,3278.609
50,1,18.086,3305.983
50,1,17.648,3388.033
50,1,17.699,3378.270
50,1,17.704,3377.316
50,1,17.811,3357.027
50,1,18.099,3303.608
50,1,18.061,3310.559
50,1,18.140,3296.141
50,1,18.095,3304.338
50,1,17.893,3341.642
50,1,17.975,3326.398
50,1,17.796,3359.856
50,1,20.439,2925.388
50,1,19.270,3102.854
50,1,18.129,3298.141
50,2,9.632,6207.641
50,2,9.504,6291.246
50,2,9.993,5983.388
50,2,9.796,6103.716
50,2,8.836,6766.863
50,2,9.172,6518.971
50,2,8.214,7279.279
50,2,9.035,6617.820
50,2,7.449,8026.849
50,2,7.984,7488.978
50,2,7.626,7840.546
50,2,7.670,7795.567
50,2,7.332,8154.937
50,2,7.459,8016.088
50,2,7.364,8119.500
50,2,7.572,7896.461
50,2,7.374,8108.489
50,2,7.345,8140.504
50,2,7.448,8027.927
50,2,7.375,8107.390
50,2,7.389,8092.029
50,2,7.386,8095.315
50,2,7.323,8164.960
50,2,7.365,8118.398
50,2,7.424,8053.879
50,2,7.356,8128.331
50,2,7.446,8030.083
50,2,7.420,8058.221
50,2,9.569,6248.511
50,2,10.162,5883.881
50,2,9.668,6184.526
50,2,9.882,6050.597
50,2,9.671,6182.608
50,2,9.602,6227.036
50,2,9.009,6636.919
50,2,7.424,8053.879
50,2,7.359,8125.017
50,2,7.324,8163.845
50,2,7.418,8060.394
50,2,7.355,8129.436
50,2,7.443,8033.320
50,2,7.358,8126.121
50,2,7.346,8139.396
50,2,7.401,8078.908
50,2,7.433,8044.128
50,2,7.363,8120.603
50,2,7.334,8152.713
50,2,7.399,8081.092
50,2,7.383,8098.605
50,2,7.435,8041.964
50,2,7.349,8136.073
50,2,7.382,8099.702
50,2,7.362,8121.706
50,2,7.374,8108.489
50,2,7.348,8137.180
50,2,7.412,8066.919
50,2,7.370,8112.890
50,2,7.332,8154.937
50,2,7.433,8044.128
50,2,7.348,8137.180
50,2,7.388,8093.124
50,2,7.392,8088.745
50,2,7.412,8066.919
50,2,7.350,8134.966
50,2,7.386,8095.315
50,2,7.377,8105.192
50,2,9.699,6164.759
50,2,8.572,6975.268
50,2,10.186,5870.018
50,2,9.624,6212.801
50,2,9.585,6238.080
50,2,10.130,5902.468
50,2,14.291,4183.892
50,2,14.012,4267.200
50,2,13.027,4589.852
50,2,13.147,4547.958
50,2,14.391,4154.819
50,2,14.613,4091.699
50,2,14.385,4156.552
50,2,13.963,4282.174
50,2,14.316,4176.586
50,2,14.775,4046.836
50,2,14.614,4091.419
50,2,14.546,4110.546
50,2,14.754,4052.596
50,2,14.753,4052.871
50,2,14.712,4064.165
50,2,14.547,4110.263
50,2,13.111,4560.445
50,2,9.787,6109.329
50,2,9.961,6002.610
50,2,9.294,6433.398
50,2,9.541,6266.848
50,2,9.567,6249.817
50,2,9.276,6445.882
50,2,7.448,8027.927
50,2,7.419,8059.307
50,2,7.430,8047.376
50,2,7.392,8088.745
50,2,7.293,8198.547
50,4,3.870,15450.129
50,4,3.854,15514.271
50,4,3.997,14959.219
50,4,4.212,14195.632
50,4,4.071,14687.300
50,4,3.906,15307.732
50,4,4.274,13989.705
50,4,3.962,15091.368
50,4,3.915,15272.542
50,4,4.435,13481.849
50,4,4.416,13539.855
50,4,3.732,16021.436
50,4,3.917,15264.743
50,4,4.652,12852.966
50,4,3.804,15718.191
50,4,3.775,15838.940
50,4,3.816,15668.763
50,4,3.893,15358.849
50,4,3.871,15446.138
50,4,3.867,15462.115
50,4,3.919,15256.953
50,4,4.318,13847.151
50,4,4.041,14796.338
50,4,3.918,15260.847
50,4,3.877,15422.234
50,4,3.866,15466.115
50,4,3.865,15470.116
50,4,3.858,15498.186
50,4,3.844,15554.631
50,4,3.905,15311.652
50,4,3.881,15406.339
50,4,3.867,15462.115
50,4,3.890,15370.694
50,4,3.868,15458.118
50,4,3.879,15414.282
50,4,3.888,15378.601
50,4,3.897,15343.084
50,4,3.869,15454.123
50,4,3.873,15438.162
50,4,3.971,15057.164
50,4,3.861,15486.143
50,4,4.008,14918.164
50,4,3.944,15160.243
50,4,3.954,15121.902
50,4,3.869,15454.123
50,4,3.877,15422.234
50,4,3.855,15510.246
50,4,3.863,15478.126
50,4,3.875,15430.194
50,4,3.925,15233.631
50,4,3.859,15494.169
50,4,3.857,15502.204
50,4,3.846,15546.542
50,4,3.877,15422.234
50,4,3.870,15450.129
50,4,3.875,15430.194
50,4,3.850,15530.390
50,4,3.865,15470.116
50,4,3.897,15343.084
50,4,3.856,15506.224
50,4,3.864,15474.120
50,4,3.856,15506.224
50,4,3.852,15522.326
50,4,3.888,15378.601
50,4,3.854,15514.271
50,4,3.860,15490.155
50,4,3.913,15280.348
50,4,3.864,15474.120
50,4,3.860,15490.155
50,4,3.859,15494.169
50,4,3.855,15510.246
50,4,3.930,15214.249
50,4,3.846,15546.542
50,4,3.863,15478.126
50,4,3.851,15526.357
50,4,3.905,15311.652
50,4,3.881,15406.339
50,4,3.866,15466.115
50,4,3.867,15462.115
50,4,3.873,15438.162
50,4,3.911,15288.162
50,4,3.871,15446.138
50,4,4.034,14822.013
50,4,3.927,15225.872
50,4,3.846,15546.542
50,4,3.853,15518.297
50,4,3.845,15550.585
50,4,3.863,15478.126
50,4,3.920,15253.061
50,4,3.852,15522.326
50,4,3.861,15486.143
50,4,3.912,15284.254
50,4,3.902,15323.424
50,4,3.905,15311.652
50,4,3.950,15137.215
50,4,3.941,15171.784
50,4,3.926,15229.750
50,4,3.931,15210.379
50,4,3.852,15522.326
50,4,3.862,15482.134
100,1,7.258,8238.082
100,1,7.964,7507.785
100,1,7.105,8415.482
100,1,7.289,8203.046
100,1,7.682,7783.390
100,1,6.979,8567.417
100,1,7.761,7704.162
100,1,7.134,8381.273
100,1,7.057,8472.722
100,1,7.157,8354.338
100,1,7.106,8414.298
100,1,7.378,8104.093
100,1,7.140,8374.230
100,1,7.071,8455.947
100,1,7.595,7872.548
100,1,9.615,6218.617
100,1,12.820,4663.963
100,1,9.269,6450.750
100,1,8.578,6970.389
100,1,7.149,8363.687
100,1,7.050,8481.135
100,1,7.045,8487.154
100,1,7.112,8407.199
100,1,8.658,6905.983
100,1,9.054,6603.932
100,1,8.906,6713.676
100,1,8.817,6781.445
100,1,7.130,8385.975
100,1,7.062,8466.723
100,1,7.100,8421.408
100,1,8.751,6832.591
100,1,8.935,6691.886
100,1,9.210,6492.074
100,1,8.922,6701.636
100,1,9.097,6572.716
100,1,8.982,6656.869
100,1,8.938,6689.640
100,1,8.862,6747.010
100,1,8.872,6739.405
100,1,8.922,6701.636
100,1,8.921,6702.388
100,1,10.111,5913.559
100,1,13.619,4390.337
100,1,13.973,4279.110
100,1,13.716,4359.288
100,1,9.186,6509.035
100,1,9.137,6543.942
100,1,8.089,7391.767
100,1,7.037,8496.803
100,1,7.089,8434.476
100,1,7.024,8512.528
100,1,7.152,8360.179
100,1,7.037,8496.803
100,1,7.053,8477.527
100,1,7.165,8345.010
100,1,7.042,8490.770
100,1,7.638,7828.227
100,1,9.251,6463.301
100,1,9.240,6470.996
100,1,9.256,6459.810
100,1,9.297,6431.322
100,1,9.238,6472.397
100,1,9.297,6431.322
100,1,9.316,6418.205
100,1,9.304,6426.483
100,1,9.334,6405.828
100,1,9.309,6423.031
100,1,9.339,6402.399
100,1,9.691,6169.848
100,1,13.790,4335.896
100,1,13.608,4393.886
100,1,14.095,4242.072
100,1,15.290,3910.530
100,1,14.046,4256.870
100,1,13.867,4311.819
100,1,9.710,6157.775
100,1,12.036,4967.763
100,1,14.369,4161.180
100,1,10.987,5442.068
100,1,13.988,4274.521
100,1,12.980,4606.471
100,1,13.620,4390.015
100,1,15.367,3890.935
100,1,14.653,4080.530
100,1,14.354,4165.529
100,1,16.968,3523.810
100,1,17.173,3481.745
100,1,17.043,3508.303
100,1,16.804,3558.200
100,1,16.918,3534.224
100,1,16.154,3701.374
100,1,16.972,3522.979
100,1,13.634,4385.507
100,1,13.402,4461.424
100,1,15.058,3970.780
100,1,13.268,4506.482
100,1,13.226,4520.792
100,1,13.364,4474.110
100,1,13.274,4504.445
100,1,14.917,4008.313
100,2,8.302,7202.120
100,2,6.665,8971.043
100,2,5.668,10549.047
100,2,7.723,7742.069
100,2,6.904,8660.487
100,2,6.579,9088.311
100,2,6.410,9327.925
100,2,6.788,8808.486
100,2,6.749,8859.387
100,2,7.503,7969.079
100,2,6.690,8937.519
100,2,8.306,7198.652
100,2,7.651,7814.926
100,2,7.731,7734.058
100,2,8.671,6895.629
100,2,8.465,7063.438
100,2,8.733,6846.674
100,2,8.344,7165.868
100,2,8.483,7048.450
100,2,8.472,7057.602
100,2,8.627,6930.799
100,2,6.316,9466.751
100,2,7.961,7510.614
100,2,8.892,6724.247
100,2,9.101,6569.827
100,2,6.841,8740.243
100,2,6.705,8917.524
100,2,7.227,8273.419
100,2,6.598,9062.140
100,2,6.926,8632.977
100,2,6.871,8702.081
100,2,6.682,8948.219
100,2,6.788,8808.486
100,2,7.278,8215.444
100,2,6.936,8620.531
100,2,6.563,9110.468
100,2,6.508,9187.462
100,2,6.597,9063.514
100,2,6.533,9152.304
100,2,6.391,9355.656
100,2,6.548,9131.338
100,2,6.626,9023.845
100,2,6.546,9134.128
100,2,8.191,7299.719
100,2,7.790,7675.481
100,2,7.110,8409.564
100,2,7.035,8499.218
100,2,7.025,8511.317
100,2,6.855,8722.392
100,2,7.627,7839.518
100,2,7.331,8156.050
100,2,7.362,8121.706
100,2,7.336,8150.491
100,2,7.382,8099.702
100,2,7.310,8179.480
100,2,7.464,8010.718
100,2,7.478,7995.721
100,2,6.881,8689.435
100,2,7.442,8034.399
100,2,7.730,7735.058
100,2,7.623,7843.631
100,2,7.520,7951.064
100,2,7.517,7954.237
100,2,7.473,8001.071
100,2,7.481,7992.514
100,2,7.486,7987.176
100,2,6.827,8758.166
100,2,7.479,7994.652
100,2,7.438,8038.720
100,2,7.497,7975.457
100,2,7.381,8100.799
100,2,7.380,8101.897
100,2,7.366,8117.296
100,2,7.351,8133.859
100,2,7.359,8125.017
100,2,7.534,7936.289
100,2,7.369,8113.991
100,2,7.343,8142.721
100,2,7.340,8146.049
100,2,7.330,8157.162
100,2,7.699,7766.203
100,2,9.268,6451.446
100,2,8.978,6659.835
100,2,4.209,14205.750
100,2,4.472,13370.304
100,2,4.710,12694.692
100,2,4.996,11967.974
100,2,4.890,12227.403
100,2,5.333,11211.701
100,2,5.528,10816.208
100,2,4.902,12197.470
100,2,3.866,15466.115
100,2,4.120,14512.621
100,2,3.742,15978.621
100,2,4.173,14328.301
100,2,4.401,13586.003
100,2,4.251,14065.396
100,2,4.617,12950.401
100,2,3.771,15855.741
100,2,3.733,16017.144
100,4,2.528,23651.899
100,4,2.145,27875.058
100,4,2.162,27655.874
100,4,1.970,30351.269
100,4,1.973,30305.119
100,4,1.996,29955.912
100,4,2.027,29497.780
100,4,1.932,30948.240
100,4,1.991,30031.140
100,4,2.476,24148.627
100,4,1.969,30366.684
100,4,2.002,29866.134
100,4,2.183,27389.831
100,4,1.987,30091.595
100,4,2.792,21415.473
100,4,2.455,24355.193
100,4,2.129,28084.547
100,4,2.062,28997.090
100,4,2.113,28297.208
100,4,2.552,23429.467
100,4,3.132,19090.677
100,4,2.648,22580.060
100,4,2.690,22227.509
100,4,2.623,22795.273
100,4,2.302,25973.936
100,4,3.212,18615.193
100,4,2.708,22079.764
100,4,2.727,21925.926
100,4,3.327,17971.746
100,4,2.927,20427.742
100,4,2.746,21774.217
100,4,2.833,21105.542
100,4,2.735,21861.792
100,4,2.979,20071.165
100,4,2.770,21585.560
100,4,2.729,21909.857
100,4,2.741,21813.937
100,4,2.746,21774.217
100,4,3.030,19733.333
100,4,3.343,17885.731
100,4,3.193,18725.963
100,4,2.351,25432.582
100,4,1.989,30061.337
100,4,2.580,23175.194
100,4,1.975,30274.430
100,4,1.986,30106.747
100,4,2.183,27389.831
100,4,2.313,25850.411
100,4,2.072,28857.143
100,4,2.353,25410.965
100,4,2.400,24913.333
100,4,2.235,26752.573
100,4,1.982,30167.508
100,4,1.977,30243.804
100,4,2.707,22087.920
100,4,2.067,28926.947
100,4,1.982,30167.508
100,4,2.051,29152.608
100,4,1.992,30016.064
100,4,1.984,30137.097
100,4,1.995,29970.927
100,4,2.002,29866.134
100,4,2.613,22882.511
100,4,1.985,30121.914
100,4,1.981,30182.736
100,4,2.146,27862.069
100,4,2.786,21461.594
100,4,2.745,21782.149
100,4,2.753,21718.852
100,4,2.912,20532.967
100,4,2.846,21009.136
100,4,2.730,21901.832
100,4,2.738,21837.838
100,4,2.736,21853.801
100,4,2.953,20247.884
100,4,2.752,21726.744
100,4,2.727,21925.926
100,4,2.367,25260.668
100,4,2.215,26994.131
100,4,1.969,30366.684
100,4,2.034,29396.264
100,4,1.969,30366.684
100,4,2.150,27810.233
100,4,2.676,22343.797
100,4,3.210,18626.791
100,4,2.950,20268.475
100,4,2.929,20413.793
100,4,1.999,29910.955
100,4,1.987,30091.595
100,4,1.988,30076.459
100,4,1.994,29985.958
100,4,2.046,29223.851
100,4,1.994,29985.958
100,4,3.197,18702.534
100,4,3.136,19066.327
100,4,3.301,18113.299
100,4,3.188,18755.332
100,4,3.180,18802.516
100,4,3.182,18790.698
100,4,3.217,18586.260
150,1,6.106,9792.335
150,1,5.720,10453.147
150,1,5.003,11951.229
150,1,5.542,10788.885
150,1,6.104,9795.544
150,1,6.031,9914.110
150,1,5.331,11215.907
150,1,6.637,9008.890
150,1,6.179,9676.647
150,1,6.979,8567.417
150,1,6.493,9208.686
150,1,5.974,10008.704
150,1,6.809,8781.319
150,1,4.680,12776.068
150,1,4.925,12140.508
150,1,4.766,12545.531
150,1,4.717,12675.853
150,1,4.703,12713.587
150,1,4.706,12705.482
150,1,4.715,12681.230
150,1,4.724,12657.070
150,1,4.813,12423.021
150,1,4.776,12519.263
150,1,4.710,12694.692
150,1,5.325,11228.545
150,1,6.251,9565.190
150,1,6.210,9628.341
150,1,6.223,9608.228
150,1,6.199,9645.427
150,1,6.209,9629.892
150,1,6.187,9664.134
150,1,6.326,9451.786
150,1,6.210,9628.341
150,1,6.218,9615.954
150,1,6.200,9643.871
150,1,6.219,9614.407
150,1,6.199,9645.427
150,1,6.164,9700.195
150,1,6.232,9594.352
150,1,6.268,9539.247
150,1,6.210,9628.341
150,1,6.214,9622.144
150,1,6.201,9642.316
150,1,6.250,9566.720
150,1,7.471,8003.212
150,1,6.262,9548.387
150,1,6.186,9665.697
150,1,6.146,9728.604
150,1,6.836,8746.635
150,1,6.289,9507.394
150,1,6.184,9668.823
150,1,6.146,9728.604
150,1,6.168,9693.904
150,1,5.855,10212.126
150,1,5.406,11060.303
150,1,6.150,9722.276
150,1,5.648,10586.402
150,1,4.856,12313.015
150,1,6.125,9761.959
150,1,6.183,9670.387
150,1,6.157,9711.223
150,1,6.148,9725.439
150,1,6.129,9755.588
150,1,6.136,9744.459
150,1,6.134,9747.636
150,1,7.310,8179.480
150,1,9.831,6081.986
150,1,4.877,12259.996
150,1,6.241,9580.516
150,1,6.481,9225.737
150,1,4.986,11991.978
150,1,6.189,9661.011
150,1,6.185,9667.259
150,1,6.549,9129.944
150,1,6.296,9496.823
150,1,6.362,9398.302
150,1,7.351,8133.859
150,1,5.391,11091.078
150,1,4.887,12234.909
150,1,4.715,12681.230
150,1,5.342,11192.812
150,1,6.263,9546.863
150,1,6.852,8726.211
150,1,6.431,9297.465
150,1,6.619,9033.389
150,1,7.374,8108.489
150,1,6.491,9211.524
150,1,6.171,9689.191
150,1,6.156,9712.801
150,1,5.108,11705.560
150,1,4.842,12348.616
150,1,5.597,10682.866
150,1,4.911,12175.117
150,1,4.874,12267.542
150,1,4.961,12052.409
150,1,4.711,12691.997
150,1,4.707,12702.783
150,1,5.104,11714.734
150,1,4.702,12716.291
150,1,6.332,9442.830
150,2,2.969,20138.767
150,2,2.843,21031.305
150,2,2.489,24022.499
150,2,2.583,23148.277
150,2,2.480,24109.677
150,2,2.909,20554.142
150,2,2.533,23605.211
150,2,2.517,23755.264
150,2,2.599,23005.771
150,2,2.556,23392.801
150,2,2.554,23411.120
150,2,2.651,22554.508
150,2,2.560,23356.250
150,2,2.584,23139.319
150,2,2.378,25143.818
150,2,2.419,24717.652
150,2,2.511,23812.027
150,2,2.570,23265.370
150,2,2.581,23166.215
150,2,2.673,22368.874
150,2,2.401,24902.957
150,2,2.499,23926.371
150,2,2.519,23736.403
150,2,2.778,21523.398
150,2,2.551,23438.652
150,2,2.842,21038.705
150,2,3.375,17716.148
150,2,3.316,18031.363
150,2,3.330,17955.556
150,2,3.325,17982.556
150,2,3.319,18015.065
150,2,3.310,18064.048
150,2,3.325,17982.556
150,2,3.432,17421.911
150,2,3.377,17705.656
150,2,3.332,17944.778
150,2,3.330,17955.556
150,2,3.309,18069.507
150,2,3.339,17907.158
150,2,3.345,17875.037
150,2,3.311,18058.593
150,2,3.402,17575.544
150,2,3.341,17896.438
150,2,3.323,17993.379
150,2,3.337,17917.890
150,2,3.333,17939.394
150,2,3.411,17529.170
150,2,3.400,17585.882
150,2,3.326,17977.150
150,2,3.489,17137.289
150,2,3.315,18036.802
150,2,2.624,22786.585
150,2,3.335,17928.636
150,2,3.692,16195.016
150,2,3.420,17483.041
150,2,3.354,17827.072
150,2,2.635,22691.461
150,2,2.832,21112.994
150,2,2.915,20511.835
150,2,2.864,20877.095
150,2,2.923,20455.696
150,2,2.870,20833.449
150,2,2.828,21142.857
150,2,2.887,20710.772
150,2,3.008,19877.660
150,2,2.943,20316.684
150,2,2.978,20077.905
150,2,2.985,20030.821
150,2,2.780,21507.914
150,2,2.828,21142.857
150,2,2.781,21500.180
150,2,2.878,20775.539
150,2,2.852,20964.937
150,2,2.891,20682.117
150,2,2.872,20818.942
150,2,2.979,20071.165
150,2,2.927,20427.742
150,2,2.919,20483.727
150,2,2.859,20913.606
150,2,2.888,20703.601
150,2,2.912,20532.967
150,2,2.848,20994.382
150,2,2.821,21195.321
150,2,3.104,19262.887
150,2,3.455,17305.933
150,2,3.326,17977.150
150,2,3.406,17554.903
150,2,3.343,17885.731
150,2,3.303,18102.331
150,2,3.322,17998.796
150,2,3.321,18004.216
150,2,3.317,18025.927
150,2,3.381,17684.709
150,2,3.298,18129.776
150,2,3.316,18031.363
150,2,3.316,18031.363
150,2,3.333,17939.394
150,2,3.355,17821.759
150,2,3.297,18135.274
150,2,3.310,18064.048
150,4,1.887,31686.275
150,4,2.594,23050.116
150,4,3.157,18939.500
150,4,3.741,15982.892
150,4,3.448,17341.067
150,4,3.008,19877.660
150,4,3.679,16252.242
150,4,1.866,32042.872
150,4,1.873,31923.118
150,4,1.997,29940.911
150,4,1.854,32250.270
150,4,1.961,30490.566
150,4,1.887,31686.275
150,4,1.788,33440.716
150,4,1.782,33553.311
150,4,1.794,33328.874
150,4,1.802,33180.910
150,4,1.830,32673.224
150,4,1.967,30397.560
150,4,2.040,29309.804
150,4,1.814,32961.411
150,4,1.792,33366.071
150,4,1.795,33310.306
150,4,1.826,32744.797
150,4,1.856,32215.517
150,4,1.874,31906.083
150,4,1.937,30868.353
150,4,1.896,31535.865
150,4,1.864,32077.253
150,4,2.229,26824.585
150,4,2.444,24464.812
150,4,1.951,30646.848
150,4,1.919,31157.895
150,4,1.908,31337.526
150,4,1.867,32025.710
150,4,1.967,30397.560
150,4,1.882,31770.457
150,4,1.882,31770.457
150,4,1.861,32128.963
150,4,1.869,31991.439
150,4,1.868,32008.565
150,4,2.195,27240.091
150,4,1.934,30916.236
150,4,1.873,31923.118
150,4,1.949,30678.297
150,4,1.865,32060.054
150,4,1.868,32008.565
150,4,1.865,32060.054
150,4,1.879,31821.181
150,4,1.878,31838.126
150,4,1.870,31974.332
150,4,1.879,31821.181
150,4,1.656,36106.280
150,4,1.439,41551.077
150,4,2.440,24504.918
150,4,2.430,24605.761
150,4,1.896,31535.865
150,4,1.865,32060.054
150,4,1.879,31821.181
150,4,1.869,31991.439
150,4,1.887,31686.275
150,4,1.976,30259.109
150,4,1.876,31872.068
150,4,1.862,32111.708
150,4,1.870,31974.332
150,4,1.878,31838.126
150,4,1.863,32094.471
150,4,1.871,31957.242
150,4,1.858,32180.840
150,4,1.934,30916.236
150,4,1.865,32060.054
150,4,1.879,31821.181
150,4,1.862,32111.708
150,4,1.875,31889.067
150,4,1.883,31753.585
150,4,1.869,31991.439
150,4,2.333,25628.804
150,4,1.884,31736.730
150,4,1.974,30289.767
150,4,1.875,31889.067
150,4,1.882,31770.457
150,4,1.875,31889.067
150,4,1.863,32094.471
150,4,1.890,31635.979
150,4,1.869,31991.439
150,4,2.197,27215.294
150,4,2.514,23783.612
150,4,3.698,16168.740
150,4,3.235,18482.844
150,4,3.722,16064.481
150,4,3.738,15995.720
150,4,3.733,16017.144
150,4,3.747,15957.299
150,4,3.736,16004.283
150,4,3.733,16017.144
150,4,3.850,15530.390
150,4,3.774,15843.137
150,4,3.775,15838.940
150,4,3.815,15672.870
150,4,2.803,21331.431
200,1,6.704,8918.854
200,1,7.246,8251.725
200,1,6.748,8860.699
200,1,7.050,8481.135
200,1,6.856,8721.120
200,1,6.934,8623.017
200,1,4.682,12770.611
200,1,4.644,12875.108
200,1,4.668,12808.912
200,1,4.428,13503.162
200,1,4.868,12282.662
200,1,4.924,12142.973
200,1,3.795,15755.468
200,1,3.580,16701.676
200,1,3.572,16739.082
200,1,3.586,16673.731
200,1,4.683,12767.884
200,1,3.793,15763.775
200,1,3.547,16857.062
200,1,3.561,16790.789
200,1,4.624,12930.796
200,1,3.903,15319.498
200,1,3.572,16739.082
200,1,4.547,13149.769
200,1,3.654,16363.437
200,1,3.595,16631.989
200,1,3.567,16762.546
200,1,4.103,14572.752
200,1,3.572,16739.082
200,1,4.726,12651.714
200,1,4.672,12797.945
200,1,4.630,12914.039
200,1,4.677,12784.263
200,1,4.633,12905.677
200,1,4.664,12819.897
200,1,4.672,12797.945
200,1,6.060,9866.667
200,1,6.734,8879.121
200,1,6.735,8877.803
200,1,7.090,8433.286
200,1,5.527,10818.165
200,1,4.496,13298.932
200,1,4.728,12646.362
200,1,4.711,12691.997
200,1,4.687,12756.987
200,1,4.695,12735.250
200,1,4.810,12430.769
200,1,4.679,12778.799
200,1,4.754,12577.198
200,1,4.666,12814.402
200,1,4.735,12627.666
200,1,4.728,12646.362
200,1,4.723,12659.750
200,1,4.667,12811.656
200,1,5.151,11607.843
200,1,4.888,12232.406
200,1,4.688,12754.266
200,1,4.731,12638.343
200,1,4.704,12710.884
200,1,4.703,12713.587
200,1,4.698,12727.118
200,1,6.422,9310.495
200,1,5.064,11807.267
200,1,4.804,12446.295
200,1,4.704,12710.884
200,1,4.684,12765.158
200,1,4.743,12606.367
200,1,4.858,12307.946
200,1,4.810,12430.769
200,1,6.333,9441.339
200,1,6.735,8877.803
200,1,6.722,8894.972
200,1,7.114,8404.836
200,1,7.239,8259.704
200,1,6.455,9262.897
200,1,7.005,8535.617
200,1,7.080,8445.198
200,1,7.258,8238.082
200,1,5.988,9985.304
200,1,7.183,8324.099
200,1,7.116,8402.473
200,1,7.217,8284.883
200,1,7.208,8295.228
200,1,7.646,7820.037
200,1,7.141,8373.057
200,1,7.083,8441.621
200,1,7.064,8464.326
200,1,6.485,9220.046
200,1,4.449,13439.425
200,1,4.353,13735.814
200,1,4.721,12665.113
200,1,4.561,13109.406
200,1,4.722,12662.431
200,1,5.022,11906.014
200,1,6.368,9389.447
200,1,6.370,9386.499
200,1,6.681,8949.558
200,1,6.863,8712.225
200,1,6.864,8710.956
200,1,6.340,9430.915
200,2,3.059,19546.257
200,2,3.465,17255.988
200,2,3.830,15611.488
200,2,3.605,16585.853
200,2,3.812,15685.205
200,2,3.739,15991.442
200,2,3.878,15418.257
200,2,4.115,14530.255
200,2,4.480,13346.429
200,2,5.427,11017.505
200,2,4.298,13911.587
200,2,4.350,13745.287
200,2,4.388,13626.253
200,2,4.392,13613.843
200,2,3.190,18743.574
200,2,3.314,18042.245
200,2,3.226,18534.408
200,2,2.774,21554.434
200,2,2.525,23680.000
200,2,2.501,23907.237
200,2,2.484,24070.853
200,2,2.518,23745.830
200,2,2.490,24012.851
200,2,2.582,23157.242
200,2,2.599,23005.771
200,2,2.522,23708.168
200,2,2.511,23812.027
200,2,2.496,23955.128
200,2,2.505,23869.062
200,2,2.491,24003.212
200,2,3.268,18296.206
200,2,3.469,17236.091
200,2,3.264,18318.627
200,2,3.331,17950.165
200,2,3.589,16659.794
200,2,3.852,15522.326
200,2,3.443,17366.250
200,2,3.434,17411.765
200,2,3.424,17462.617
200,2,3.611,16558.294
200,2,3.699,16164.369
200,2,4.313,13863.204
200,2,4.557,13120.913
200,2,4.574,13072.147
200,2,4.519,13231.246
200,2,4.548,13146.878
200,2,4.563,13103.660
200,2,4.230,14135.225
200,2,3.527,16952.651
200,2,3.410,17534.311
200,2,3.429,17437.154
200,2,3.609,16567.470
200,2,3.332,17944.778
200,2,3.430,17432.070
200,2,3.426,17452.423
200,2,3.408,17544.601
200,2,3.832,15603.340
200,2,4.513,13248.837
200,2,4.496,13298.932
200,2,4.474,13364.327
200,2,4.371,13679.250
200,2,4.505,13272.364
200,2,4.480,13346.429
200,2,4.498,13293.019
200,2,4.458,13412.293
200,2,4.585,13040.785
200,2,4.528,13204.947
200,2,4.514,13245.902
200,2,4.546,13152.662
200,2,4.546,13152.662
200,2,4.516,13240.035
200,2,4.310,13872.854
200,2,4.551,13138.211
200,2,4.544,13158.451
200,2,4.669,12806.168
